questionID,questionType,questionText,categoryID,answerOptionID
40072,MCQ,What was the name of the animated alcoholic which was known for his belches on The Simpsons?,16,149355
40073,MCQ,"Which politician, who suffered from alcoholism, was the 14th President of the United States?",16,149360
40074,MCQ,"Which American jazz singer, a famous alcoholic, was also known as Lady Day?",16,149365
40075,MCQ,"This popular American film actress and pin-up model, who starred in I Married a Witch in 1942, died as a result of her drinking problem.",16,149369
40076,MCQ,"Which Shakespearean actor, suffering from alcoholism, was nicknamed The Great Profile?",16,149371
40077,MCQ,"Which American author, who frequently exhibited eccentric behavior, due to his alcoholism, wrote In Cold Blood and Breakfast at Tiffanys?",16,149374
40078,MCQ,This Dave went all the way from driving a talking car to judging whether or not Americas Got Talent.,16,149378
40079,MCQ,This would-be jockey became the heartthrob of the made for TV band The Monkees.,16,149382
40080,T/F,Dave Couliers first starring TV role was in the Nickelodeon Classic Show Cut it Out!.,16,149387
40081,T/F,Dave Thomas named his restaurant chain after his daughter.,16,149388
40082,MCQ,Dave Thomas co-starred with which SCTV veteran in the cult classic Strange Brew?,16,149391
40083,MCQ,"David Duke, the former Republican representative for Louisiana, is famous for heading what other organization?",16,149397
40084,MCQ,This humor columnist was syndicated nationwide before he retired in 2005.,16,149401
40085,T/F,David became the first King of Israel after slaying Goliath.,16,149402
40086,MCQ,"David Schwimmer, who co-starred in the television show Friends, plays a hypochondriac character in which animated movie?",16,149407
40087,MCQ,Which Canadian actor lived on the Dog Creek Reserve until he was 8?,16,149409
40088,MCQ,"This B-movie actress was born on March 10, 1957, in St. Johns, Newfoundland.",16,149415
40089,MCQ,"Which actress was born on October 17, 1948 in Yellowknife, Northwest Territories?",16,149417
40090,MCQ,"He was born in Wilmot Nova Scotia in 1844, and was the first man to sail around the world alone.",16,149423
40091,MCQ,"Which famous person was born on October 25, 1912  in Hamilton, Ontario?",16,149426
40092,MCQ,This Canadian author is known for his novel which was adapted into a Kevin Costner movie.,16,149430
40093,MCQ,"Which celebrity was born Eileen Regina Edwards, in Windsor, Ontario?",16,149432
40094,MCQ,Which Canadian is the inventor of basketball?,16,149437
40095,MCQ,"Which famous journalist was born in Toronto Ontario on July 29, 1938?",16,149441
40096,MCQ,"This famous Canadian actor, who starred in over 100 movies and TV shows, is best known for playing either cowboys or ordinary people in extraordinary circumstances.",16,149446
40097,MCQ,Which of Henry VIIIs chancellors had an international reputation as a great Renaissance Humanist?,16,149450
40098,MCQ,"While Elizabeth I never married, she retained a lifelong attraction to her Master of Horse, Robert Dudley, who was honored with this title.",16,149454
40099,MCQ,"Elizabeth Is privateers, known as Sea Dogs, were a colorful chapter in her reign. One of these claimed international celebrity by circumnavigating the globe. Name him.",16,149459
40100,T/F,"Bloody Mary was the pejorative nickname given to Mary Stuart, Queen of Scots.",16,149461
40101,MCQ,"It is one of those dynastic ironies that the great royal enemy of Elizabeth I of England, Philip II of Spain, was also related to her in what way?",16,149464
40102,MCQ,Which of he following famous English dramatists was NOT a part of the Elizabethan era?,16,149467
40103,T/F,"The Tudor dynasty was founded by a Welsh adventurer, Owen Tudor, who gained prominence by marrying the widow of Henry V, Margaret Beaufort.",16,149471
40104,MCQ,"Mark Twains well loved story, The Prince and the Pauper involves the adventures of a teenage pauper and this English Prince who exchange their roles and identity.",16,149472
40105,T/F,"The Tudors are credited with their skillful use of Parliament. Yet, Parliaments met infrequently at the royal pleasure. Elizabeth I ruled almost a half century and called only 4 Parliaments during her entire reign.",16,149477
40106,MCQ,Who was the first woman to be elected to the U.S. Congress?,16,149480
40107,T/F,There were no women among the first 12 astronauts who set foot upon the moon.,16,149483
40108,MCQ,What was Billy the Kids real name?,16,149486
40109,T/F,Billy the Kid was virtually unknown in his own lifetime.,16,149488
40110,MCQ,Billy the Kid was born November 23 of what year?,16,149490
40111,T/F,Billy the Kid was one of the founding members of a vigilante group known as The Regulators.,16,149494
40112,MCQ,It is believed that Billy the Kid was born in this state.,16,149498
40113,T/F,Billy the Kid was left handed.,16,149500
40114,MCQ,In what state did Billy the Kid die?,16,149502
40115,T/F,Billy the Kid killed 21 men in his lifetime.,16,149507
40116,MCQ,"Which President of the United States said the following, You can teach a child to read, and he or her will be able to pass a literacy test.?",16,149510
40117,MCQ,"Which politician said these words, I think gay marriage should be between a man and a woman.?",16,149514
40118,MCQ,"Which late President of the United States said the following, The world is more like it is now then it ever has before.?",16,149517
40119,MCQ,This former member of the pop punk band Blink 182 was quoted as saying that he had never been to Kenya because Thats not a place where Im considered good-looking.,16,149521
40120,MCQ,"What Prime Minister was quoted as saying A proof is a proof. What kind of proof? Its a proof. And when you have a good proof, its because it is proven.?",16,149526
40121,MCQ,"What pro-golfer said, I owe a lot to my parents, especially my mother and father.?",16,149529
40122,MCQ,"What former Vice President of the United States said the following, We understand the importance of having bondage between the parents and their children.?",16,149532
40123,MCQ,"What brilliant actress said, If youre killed youve lost a very important part of your life.?",16,149537
40124,MCQ,"What famous football player stated, The word genius isnt applicable in football. A genius is a guy like Norman Einstein.?",16,149542
40125,MCQ,"Which magazine stated,  We are sorry to announce that Mr. Albert Brown has been quite unwell, owing to his recent death, and is taking a short holiday to recover.?",16,149547
40126,MCQ,"Dr. Martin Luther King, Jr. graduated with a degree in Sociology from what college?",16,149551
40127,MCQ,"Martin Luther King, Jr. was president of this civil right organization which he led until his assassination.",16,149553
40128,MCQ,"In what year was Dr.  Martin Luther King, Jr. awarded the Nobel Peace Prize?",16,149556
40129,MCQ,"The March on Washington for Jobs and Freedom, a large political rally at which Dr. Martin Luther King, Jr. delivered his famous I have a Dream speech, took place on what date?",16,149563
40130,MCQ,"Letter from Birmingham Jail, an open letter by Dr. Martin Luther King, Jr., was first published in which of the following political magazines?",16,149564
40131,MCQ,"In which year did Time Magazine name Dr. Martin Luther King, Jr. Man of the Year?",16,149571
40132,MCQ,"Who stabbed Dr. Martin Luther King, Jr. in the chest while he was autographing his recently published book in Harlem, New York?",16,149575
40133,MCQ,"Which of the following is the name of the Memphis motel in which Dr. Martin Luther King, Jr. was assassinated on April 4, 1968?",16,149579
40134,MCQ,"At what age was Dr. Martin Luther King, Jr. ordained a minister at Ebenezer Baptist Church in Atlanta?",16,149583
40135,MCQ,"Martin Luther King, Jr. was awarded a PhD degree by which university?",16,149585
40136,MCQ,"This president was in office from 1789 - 1797. He was born in Westmoreland County, Virginia on February 22, 1732 and died of a throat infection on December 14, 1799.",16,149590
40137,MCQ,"This president was born in Albemarle County, Virginia on April 13, 1743. He was is office 1801 - 1809. He died on July 4, 1826.",16,149593
40138,MCQ,"This U.S. President was in office from 1797 - 1801. He died on July 4, 1826.",16,149596
40139,MCQ,This U.S. President is considered to be the Father of the Constitution.,16,149603
40140,MCQ,Which U.S. President made the first transcontinental phone call from the Oval Office?,16,149605
40141,MCQ,"Is it true that on October 1909, President William H. Taft became the first President to walk into the Oval Office?",16,149608
40142,T/F,Dwight D. Eisenhower was in office 1945 - 1953.,16,149610
40143,MCQ,Which of the following is a first ladys correct name?,16,149615
40144,MCQ,When was U.S. president James Buchanan in office?,16,149617
40145,MCQ,"Before becoming the 34th US President, he served as Supreme Commander of the Allied forces in Europe.",16,149620
40146,MCQ,Who defeated John Adams for reelection and became the third President of the United States?,16,149627
40147,MCQ,"Which President delivered the famous words, Ask not what your country can do for you--ask what you can do for your country.?",16,149628
40148,MCQ,What US President declared the freedom of the slaves?,16,149634
40149,MCQ,"Name the leader of the Continental Army in the American Revolutionary War, who became the first President of United States.",16,149638
40150,MCQ,"Who was President of the US, when American astronauts landed on the moon in 1969?",16,149640
40151,MCQ,Who is the first president to have won a Pulitzer Prize?,16,149645
40152,MCQ,"Who assumed the Presidency in 1933, at the depth of the Great Depression?",16,149648
40153,MCQ,On a mission over the Pacific as a torpedo bomber pilot this future US President was shot down by Japanese antiaircraft fire.,16,149653
40154,MCQ,This US President was shot by a would-be assassin only 69 days after he assumed office.,16,149659
40155,T/F,Senator and Vice President Hubert Humphrey died in 1978 after a heroic battle with cancer.,16,149661
40156,MCQ,This senator from the state of Washington was nicknamed Scoop and ran unsuccessfully for President.,16,149662
40157,MCQ,As a young boy this senator from Hawaii helped the fallen during and after the attack on Pearl Harbor.,16,149667
40158,MCQ,"On June 12, 2006, this senator broke the record for the longest serving senator when he left office at age 100.",16,149672
40159,MCQ,Which of the following was invented by Samuel Leeds Allen?,16,149676
40160,MCQ,This was the great invention of Edwin Howard Armstrong.,16,149678
40161,MCQ,Which name does not belong?,16,149685
40162,MCQ,Harry Coover was trying to develop a gunsight lens when he invented this.,16,149689
40163,MCQ,Which of the following was invented by a banjo player working at a company that made sandpaper?,16,149690
40164,MCQ,Which of these men was responsible for the invention of fiberglass?,16,149695
40165,MCQ,This was Stephanie Kwoleks big discovery.,16,149699
40166,MCQ,What was B. B. Molloys invention?,16,149703
40167,MCQ,What did Roy J. Plunkett invent?,16,149707
40168,MCQ,What Genoese explorer sailed off Spain on 3 August 1492 across the Atlantic Ocean and discovered the Americas?,16,149712
40169,MCQ,"This British captain explored the Pacific Ocean and was the first to reach New Zealand, Australia and Hawaii.",16,149717
40170,MCQ,"This Venetian explorer, who lived in the 13th-14th century, traveled across Asia and wrote an account of his travels known as Il Milione.",16,149720
40171,MCQ,What is the name of the first astronaut to walk on the surface of the moon?,16,149724
40172,MCQ,What Scottish missionary and explorer of central Africa was the first European to see the Victoria Falls and name them in honor of Queen Victoria?,16,149729
40173,MCQ,What Portuguese explorer was the first to reach the Cape of Good Hope by sailing from Portugal?,16,149732
40174,MCQ,Who was the first English explorer to sail around the world and return alive in England in 1580?,16,149735
40175,MCQ,What is the name of the Spanish explorer who conquered the Inca Empire?,16,149738
40176,MCQ,"Who was the first explorer to reach the South Pole, and also the first person to reach both the North and South Poles?",16,149742
40177,MCQ,This Portuguese explorer became the first European to successfully reach India from Europe around the Cape of Good Hope.,16,149748
40178,T/F,"Malcolm Xs father, Earl Little, was a Baptist minister.",16,149751
40179,MCQ,How many siblings did Malcolm X have?,16,149752
40180,T/F,Malcolm X was a college graduate.,16,149756
40181,MCQ,Who did Malcolm X marry in 1958?,16,149759
40182,MCQ,What happened to Malcolm X in 1965?,16,149764
40183,MCQ,"Prompted by this person, Malcolm X converted to Islam.",16,149768
40184,MCQ,Name the First Lady who shared a name with one of the Muppets?,16,149772
40185,MCQ,Most of U.S. First Ladies belonged to which of the following religious denominations?,16,149774
40186,MCQ,Name the First Lady who worked as a nurses aide in 1943?,16,149780
40187,T/F,First Lady Mamie Eisenhower liked watching soap operas.,16,149783
40188,MCQ,Which First Lady was in China during the 1900 Boxer Rebellion?,16,149785
40189,T/F,First Lady Margaret Taylor reportedly prayed nightly for her husbands defeat in elections.,16,149788
40190,T/F,"Eleanor Roosevelt, First Lady from 1933 to 1945, once served hot dogs to the King and Queen of England.",16,149791
40191,MCQ,Name the First Lady who reportedly allowed her cows to graze on the White House lawn?,16,149793
40192,MCQ,Name the  First Lady who  reportedly crocheted 3500 pairs of slippers?,16,149799
40193,MCQ,Where was American gangster Al Capone born?,16,149803
40194,MCQ,What is the real first name of Al Capone?,16,149807
40195,T/F,Al Capone led a crime syndicate during the Prohibition Era.,16,149809
40196,MCQ,What year was Al Capone convicted by the US federal government for income-tax evasion?,16,149813
40197,MCQ,What was Al Capones nickname?,16,149815
40198,T/F,Al Capone had a son known as Sonny.,16,149819
40199,T/F,Al Capone was the boss of a criminal organization known as the Detroit Outfit.,16,149820
40200,MCQ,The North Side gang shot into Al Capones entourage while he was having lunch at this place?,16,149822
40201,MCQ,What happened on Saint Valentines Day in 1929?,16,149828
40202,T/F,Al Capone resumed his criminal activities after completing his term in Alcatraz.,16,149831
40203,MCQ,Queen Elizabeth I of England is also known under this nickname.,16,149832
40204,MCQ,Which wife of King Henry VIII of England was the mother of Queen Elizabeth I?,16,149839
40205,MCQ,"What is the meaning of the Latin motto Video et taceo, which was one of the favorite mottoes of Queen Elizabeth I and largely defined her political strategy?",16,149843
40206,MCQ,What was the name of the first husband of Queen Elizabeth I of England?,16,149847
40207,MCQ,What dangerous disease did Queen Elizabeth I survive in 1562?,16,149849
40208,MCQ,"What name is given to the speech Queen Elizabeth I of England addressed to the Commons on October 30, 1602?",16,149853
40209,MCQ,"What country sent its fleet to England with the intention to invade the country and overthrow Queen Elizabeth I of England, but was defeated in 1588?",16,149857
40210,MCQ,"What celebrated poet worked during the reign of queen Elizabeth I of England, a.k.a. the Elizabethan era?",16,149861
40211,MCQ,"What Pope said of Queen Elizabeth I of England, She is only a woman, only mistress of half an island, and yet she makes herself feared by Spain, by France, by the Empire, by all?",16,149865
40212,MCQ,What actress portrayed Queen Elizabeth I of England in the 1998 movie Elizabeth?,16,149869
40213,MCQ,Which of these crops did the Algonquin people of North America grow?,16,149874
40214,MCQ,Which of these deities was especially worshiped by the Zuni Native American tribe?,16,149876
40215,MCQ,"What is the name of the oldest field sport in North America, which is practiced by the Choctaw Native American people?",16,149881
40216,MCQ,How did the Wyandot peoples of North America mainly provide food for themselves?,16,149887
40217,MCQ,"The native American tribe, known as Hopi, called themselves Hopituh Shi-nu-mu. What does this mean?",16,149889
40218,MCQ,Which U.S. state did the Seminole nation originally populate?,16,149895
40219,MCQ,The Nipmuc tribe is native to this U.S. state.,16,149897
40220,MCQ,The Mohave indigenous nation of North America called themselves Aha macave. What does this mean in English?,16,149902
40221,MCQ,"Sitting Bull, Crazy Horse, Red Cloud, Black Elk and Billy Mills were from this Narive American tribe.",16,149906
40222,MCQ,The Iroquois nation of North America call themselves Haudenosaunee. What does this literally mean?,16,149910
40223,MCQ,In which US state is the active Mount Rainier volcano located?,17,149914
40224,MCQ,"In 1990, this 5000 year old body was found in the Alps. Scientists discovered some tattoos on his leg which indicated that acupuncture was used as far back as the Copper-stone Age.",17,149919
40225,MCQ,"After unsuccessful  talks about oil production and debt repayment, Iraq occupied Kuwait.  In January 1991 the US launched an air attack against military targets in Iraq and Kuwait in this operation.",17,149923
40226,MCQ,"It is the process of producing identical copies of a DNA segment asexually.  In 1996 the first successful one of an animal was made. The animals name was Dolly.  Dolly later died, but Richard Seed announced that he intended try it on humans.",17,149925
40227,MCQ,"This kind of music became largely popular in Europe and America in the 1990s. It is a melodic, free form combination between techno and house, having hypnotic qualities. The first distinctive track of this kind was Age Of Love, released in 1990.",17,149929
40228,MCQ,"This womans death was arguably the most shocking one of the decade. She died in 1997 in a car crash while evading paparazzi. The woman was taken to a hospital, but the two-hour efforts of surgeons to save her life were unsuccessful.",17,149935
40229,MCQ,"This union, made up of European countries, was established by the Maastricht Treaty in 1992. Starting as a trade body it is now an economic and political partnership between its members.",17,149938
40230,MCQ,"Although the first one was sent in 1971, it became widely popular in 1998. Its popularity caused explosive growth of the internet.",17,149942
40231,MCQ,"Impeachment stands for quickly removing dangerously criminal officials from high office. The Impeachment Trial in the Senate for this US President commenced on January 7, 1999.",17,149946
40232,MCQ,"On August 17, 1999 this disaster took the lives of 15 000 and injured 23 000 people in western Turkey.",17,149948
40233,MCQ,"These became more advanced and more popular in the 1990, with some of the most influential ones being  the Super Nintendo Entertainment System, the Sony Playstation, and the Sega Dreamcast.",17,149954
40234,MCQ,The Punic Wars were a series of three wars fought between these two powers.,17,149959
40235,MCQ,The 1938 incorporation of Austria in Greater Germany under the Nazi Regime is known as this.,17,149962
40236,MCQ,Henry Kissinger held this US post from 1974 to 1977.,17,149967
40237,MCQ,One of these cities has been Japans capital in the past.,17,149968
40238,T/F,Anne of Austria was the mother of Louis XIV of France (the Sun King).,17,149972
40239,MCQ,Valeria Messalina was the third wife of this Roman emperor.,17,149977
40240,MCQ,"Philip II of France, Richard I of England and Frederick I led this campaign.",17,149981
40241,MCQ,Yu the Great was the legendary first Chinese monarch of this dynasty.,17,149982
40242,MCQ,"This German general was nicknamed The Desert Fox due to the skillful military campaigns he waged in North Africa, during World War II.",17,149986
40243,T/F,"The term Blitzkrieg, referring to swift, sudden military offensive, is translated as Thunder War.",17,149990
40244,MCQ,"How many landing beaches were there in the 1944 Normandy Invasion, known as Operation Overlord?",17,149994
40245,MCQ,What was the name of the first jet-powered fighter used in World War II?,17,149998
40246,MCQ,Which member of the Nazi Party was known as Adolph Hitlers first architect of the Third Reich?,17,150001
40247,MCQ,"The British evacuation from which French port was codenamed Operation Dynamo, in 1940?",17,150006
40248,MCQ,Which American politician said the following about liberty: They that can give up essential liberty to obtain a little temporary safety deserve neither liberty nor safety.â?,17,150008
40249,MCQ,"Which US President delivered the following words: Ask not what your country can do for you, ask what you can do for your country.?",17,150015
40250,MCQ,"Which US President said these words: A democracy is nothing more than mob rule, where fifty-one percent of the people may take away the rights of the other forty-nine.?",17,150017
40251,MCQ,"Which US President made the following statement: America stands for liberty, for the pursuit of happiness and for the unalienable right for life. This right to life cannot be granted or denied by government because it does not come from the government, it comes from the creator of life.?",17,150020
40252,T/F,"These words were spoken by Jed Babbin, a former deputy undersecretary of defence in the first Bush administration, on January 30, 2003: Going to war without France is like going deer hunting without an accordion. You just leave a lot of useless noisy baggage behind.",17,150025
40253,MCQ,"Which great American leader made the following statement: Any people anywhere, being inclined and having the power, have the right to rise up, and shake off the existing government, and form a new one that suits them better. This is a most valuable - a most sacred right - a right, which we hope and believe, is to liberate the world.â?",17,150027
40254,MCQ,"The M1 Carbine is the most mass produced small arm weapon in the United States. Even though it was mainly produced by the Inland Division of General Motors, its design belongs to this famous company.",17,150030
40255,MCQ,How many Medal of Honor citations have been issued during the Vietnam War?,17,150034
40256,MCQ,One of the worlds greatest generals. By  the age of 30 he ruled almost half of the world. This great leader died at the peak of his campaign at the age of 33.  His was taught by Aristotle.,17,150038
40257,MCQ,"This Carthaginian general marched from Spain to Rome across the Alps.  14,000 of his 40,000 troops died because of the harsh climate.  Later, he won the Battle of Cannae.",17,150045
40258,MCQ,"His saying, Veni Vidi Vici (I came I saw I conquered) is known all over the world.  His war feats clothed him with glory giving him political power.",17,150047
40259,MCQ,This American general  led the invasion of Normandy.  He was also an American president from 1953 to 1961.,17,150050
40260,MCQ,He was one of the best military officers of Russia during the World War II and involved in the taking of Berlin.,17,150055
40261,T/F,The siege of Leningrad lasted just 1 month.,17,150059
40262,MCQ,"Along with the French general, this British general also led the campaign in Northern Africa during the World War II.  He was accused of not fighting bravely enough, after his lack of success in Operation Lightfoot.",17,150061
40263,MCQ,This island was Englands first overseas colony.,17,150065
40264,MCQ,"In 1962 Jamaica gained full independence from the United Kingdom, but before even becoming a British colony, Jamaica was possession of this country.",17,150068
40265,T/F,Barbados has never been a British colony.,17,150073
40266,MCQ,Australia was officially settled in 1788 as the penal colony of New South Wales. Over the course of the 19th century this many new self-governing Crown Colonies were established on the continent.,17,150075
40267,MCQ,"One of  the results of the Second Anglo-Dutch War, between England and the United Netherlands, was that the city of New Amsterdam was renamed to this.",17,150078
40268,T/F,Sri Lanka was not considered part of the British Raj.,17,150083
40269,MCQ,Slavery was outlawed in all British colonies in this year.,17,150086
40270,MCQ,"On July 1, 1997, the former British colony of Hong Kong reunified with the Peoples Republic of China. This man was the last governor of Hong Kong.",17,150089
40271,T/F,Britain was not interested in African territories and thus has never controlled any.,17,150092
40272,MCQ,What was the nickname of Tom Cruises character in Top Gun?,17,150096
40273,MCQ,"What NBA team won their 16th NBA Championship title on June 8,1986?",17,150098
40274,MCQ,Which of these songs was not on Bon Jovis chart-topping 1986 album Slippery When Wet?,17,150102
40275,MCQ,"When this significant event took place on January 28, 1986, students worldwide saw it on live television.",17,150107
40276,T/F,The New York Mets were World Champions in baseball in the 1986 world series.,17,150111
40277,MCQ,Which one of these actors was not in the Academy Award winning Oliver Stone film Platoon?,17,150115
40278,MCQ,"On what album released in 1986 would I find the following lyrics:- When I was 17 I did what people told me,- Did what my father said and let my mother mold me",17,150117
40279,MCQ,"What southern sitcom, which debuted in 1986, are the following characters from: Julia, Suzanne, Mary Jo, Charlene, Anthony and Bernice?",17,150120
40280,MCQ,This was an attempt to establish the use of the metric system in the United States. However it was not accepted and the US never converted.,17,150124
40281,MCQ,"This suspension bridge collapsed due to resonance - a twisting pattern never seen before, took the bridge down.",17,150130
40282,MCQ,"In early 1985 the manufacturer of this drink changed the recipe of the product, but after months of complaints, it was forced by the consumers to restore the original formula.",17,150132
40283,MCQ,"At the time, this was the most complex ship, employing safety measures unseen before.  She was double-bottomed and separated into 16 watertight compartments. Nevertheless, she sank on her maiden voyage.",17,150136
40284,MCQ,"This rap artist, born Stanley Kirk Burrell was known for his lavish tours and catchy hooks.  However, his attempted restyling as a gangsta-rapper was a failure",17,150140
40285,MCQ,"This aircraft was proposed by Boeing in the 80s, but never entered production due to excessive noise from its unducted fan engines and high production costs.",17,150145
40286,MCQ,"This tank was built during World War II, but had weight and speed issues.  It never saw battle.",17,150148
40287,MCQ,"This 15,000 ton, German-built ship maintained a route from Tallinn to Stockholm.  In 1994, it sunk to the bottom of the Baltic Sea due to a badly designed bow door.",17,150152
40288,MCQ,Three of these political events occurred in the 80s. Which one happened earlier?,17,150158
40289,MCQ,"All of these famous political leaders lost their power in the 80s, except one. Can you spot him?",17,150162
40290,T/F,The AIDS epidemic was identified and named before 1980.,17,150165
40291,MCQ,"Mel Gibson starred in all of the following four movies. However, only one of them was produced during the 80s.  Which one?",17,150169
40292,MCQ,The TV-series Taxi was first released during this period.,17,150172
40293,MCQ,One of these TV productions was not released in the 80s.,17,150176
40294,T/F,Michael Keatons debut was in the 80s.,17,150178
40295,MCQ,"What Celtic chieftain fought Julius Caesar in Gaul, in the first century B.C.?",17,150180
40296,MCQ,What Merovingian became king in the fifth century A.D.?,17,150185
40297,MCQ,"Archaic French is still spoken in the area of this once French colony, lost to the British in 1763.",17,150188
40298,MCQ,In what year did the French Revolution begin?,17,150192
40299,MCQ,In what year was Napoleon Bonaparte crowned emperor of France?,17,150197
40300,MCQ,In what year did the French pull out of Indochina?,17,150202
40301,MCQ,"What statesman became the first President, under the Fifth Republic of France, in 1959?",17,150206
40302,MCQ,In what year was Francois Mitterrand elected President of  France?,17,150211
40303,MCQ,What French monarch was known as the Sun King?,17,150214
40304,MCQ,"Although he spent 32 years as a criminal, this Wild West rogue killed only a single person. He was mainly engaged in robbing banks and became the first criminal to use an automobile for his escape.",17,150217
40305,MCQ,"This man killed his first victim at the age of 12. By the time he was 15 he had become an expert shot. As he was almost 6 feet tall, strong and quick in shooting, people were afraid of him. However, the $1,300 reward made some ordinary citizens work out an elaborate plan to capture him.",17,150223
40306,MCQ,"This famous outlaw was very friendly and most of his shooting was done in self defense. He became an outlaw after someone murdered his employer, Tunstall, whom he loved as a father. At Tunstalls funeral, this outlaw swore that he would kill every man who had been involved in the Tunstalls murder.",17,150225
40307,MCQ,"While in charge of the guardhouse at San Carlos, this outlaw left his post to chase a man whom he considered responsible for his fathers death. When he came back, he argued with his superior and shot him in the leg. Arizona territorial legislature offered a $5,000 cash reward, but he was never captured.",17,150230
40308,MCQ,"His first crime was breaking into a store and taking a pair of pants, leaving a message that he would pay later.  He went on to steal cattle from farmers, and later robbed the San Miguel Valley Bank robbery in Telluride, escaping with $20,000.",17,150234
40309,MCQ,"Although this criminal, who acted with his brother, would rob banks and trains, he was a favourite of the press of his day. In various journalistic materials he was often presented as the contemporary Robin Hood. It was a fact that he preferred to rob rich people, but it was simply because they had more money.",17,150236
40310,MCQ,"After his father was killed, this man sought revenge. He joined Quantrills fighting force. It was reported that he often frothed at his mouth in his almost psychopathic rage in battles. Some sources say he had a silk string with knots for every shot Yankee.",17,150242
40311,MCQ,"This man was known as the Mexican Robin Hood. He set up a band of 5 members, all with the same first name. His band is credited with stealing more than $100,000 in gold and over 100 horses.",17,150247
40312,MCQ,"This criminal was active during the Gold Rush. He was famous for leaving poems in the place of the gold that he had stolen. He never robbed valuables from the passengers of the stagecoaches, he preferred treasure boxes.",17,150251
40313,MCQ,"This man was nicknamed the King of the Cowboys after he took part in the gun fight at the OK Corral in Tombstone, Arizona. When in 1879 he went West in Arizona, he achieved still more infamy, as the main antagonist of Wyatt Earp.",17,150252
40314,MCQ,"In August of 2005, a Category 4  hurricane devastated the Gulf coast of the U.S.,  leaving much of the city of New Orleans flooded and without power.  Name the hurricane responsible for this widespread swath of destruction.",17,150258
40315,MCQ,"On May 22, 1987, a multiple vortex tornado devastated this small Texas town.",17,150260
40316,MCQ,"The towns of Dana, Enfield, Greenwich, and Prescott, Massachusetts were all disincorporated on April 28, 1938, because of the following.",17,150266
40317,MCQ,"Jonestown, Guyana, home to the Peoples Temple religious cult,  was virtually wiped off the map in November of 1978, when the cult leader induced 900 of his followers to drink cyanide laced Kool - Aid.  What was this cult leaders name?",17,150270
40318,MCQ,"Muscogee, Florida was once a thriving village located 20 miles NW of Pensacola, Florida.  It was founded in 1857, yet by 1928 it was all but abandoned.  What was the cause of this towns demise?",17,150273
40319,T/F,"Sinepuxent, a town on the eastern shore of Maryland, was destroyed by a tornado in 1818, and never rebuilt.",17,150276
40320,MCQ,"Napoleon, Arkansas, a once thriving river town situated near the confluence of the Arkansas and Mississippi rivers, was flooded by the two rivers, but was successfully rebuilt.",17,150279
40321,MCQ,"New Burlington, Ohio was once a community located in NW Clinton County, Ohio.  It was flooded when the U.S. Government  flooded Caesar Creek in order to construct a reservoir.  When did this take place?",17,150282
40322,MCQ,"Achilles, Kansas was a thriving town whose heyday ran from the 1870s to approximately 1915.   By the year 1930, it was all but defunct.  What was responsible for this towns demise?",17,150286
40323,MCQ,"In 1988, this talk show host once brought out 67 pound of animal fat to show how much weight they lost.",17,150288
40324,MCQ,This musician sang about an Uptown Girl in 1983.,17,150295
40325,T/F,"Mr. Rogers, from the childrens television show Mr. Rogers Neighborhood, once donated a sweater his mother made him to the Smithsonian National Museum of American History.",17,150297
40326,T/F,"Amy Carter, daughter of former president Jimmy Carter, was arrested in 1987 for protesting against campus CIA recruitment.",17,150299
40327,MCQ,This group is known for their 1984 song Were Not Gonna Take It.,17,150303
40328,MCQ,What term did hippies use to refer to the institutions and structures they rejected?,17,150307
40329,MCQ,"The term Summer of Love, associated with the hippie counterculture movement, refers to the summer of what year?",17,150311
40330,MCQ,"Which of these artists did not participate in the Woodstock festival, an event regarded as the high point of the hippie movement?",17,150313
40331,MCQ,"In this 1979 movie, Claude Bukowski, a boy from Oklahoma, visits New York City and befriends a group of hippies before being sent to an Army training camp.",17,150317
40332,MCQ,"Which American novelist, held Acid Tests in the 1960s, together with his circle of friends, known as the Merry Pranksters?",17,150323
40333,MCQ,The Free Speech Movement was a student protest that began in 1964 on the campus of which university?,17,150324
40334,MCQ,Which British band released the hit single Hippy Hippy Shake in 1963?,17,150328
40335,MCQ,Which of these 1960s famous hippie gatherings did not take place in San Francisco?,17,150334
40336,MCQ,"Which 1970 book includes advice on such topics as growing marijuana, starting a pirate radio station and stealing food?",17,150339
40337,MCQ,"In 1969, John Lennon and Yoko Ono held two, week-long Bed-Ins for Peace. In which city was their first Bed-In?",17,150340
40338,MCQ,"The Vietnam War is viewed not just as a conflict between South Vietnam and North Vietnam, but as a conflict of ideology between the communist block and western values. Which of these countries did not belong to the coalition of forces that supported the western-oriented, South Vietnam?",17,150344
40339,MCQ,"This Academy Award-winning film, directed by Oliver Stone, is based on the autobiographical book of Ron Kovic, a Vietnam War veteran, who became an anti-war activist.",17,150348
40340,MCQ,"This is the code name of the bombing operation in North Vietnam, carried out by the US armed forces, which lasted between 1965 and 1968.",17,150353
40341,MCQ,This US President introduced his policy of âvietnamizationâ- enabling the South Vietnamese to take more responsibility for fighting the war on their own.,17,150357
40342,MCQ,"This communist offensive, launched on January 30, 1968, which comprised attacks on major cities and military bases throughout South Vietnam, was named after an important Vietnamese public holiday.",17,150360
40343,MCQ,"Shooting at anti-war demonstrators at this university on May 4, 1970, triggered a nationwide student strike across America.",17,150366
